"Category","Brand Name","Brand Slug","Model Name","Model Slug","Variant Storage","Variant RAM","Base Buyout Price (INR)","Popular","Active","Image Link"
"LAPTOP","Lenovo","lenovo","Lenovo ThinkBook 16P Series","lenovo-thinkbook-16p-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-thinkbook-16p-series"
"LAPTOP","Lenovo","lenovo","Lenovo ThinkPad E14 Series","lenovo-thinkpad-e14-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-thinkpad-e14-series"
"LAPTOP","Lenovo","lenovo","Lenovo ThinkPad Z13 Series","lenovo-thinkpad-z13-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-thinkpad-z13-series"
"LAPTOP","Lenovo","lenovo","Lenovo ThinkPad Z16 Series","lenovo-thinkpad-z16-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-thinkpad-z16-series"
"LAPTOP","Lenovo","lenovo","Lenovo V Series","lenovo-v-series","Standard","","6444","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-v-series"
"LAPTOP","Lenovo","lenovo","Lenovo V15 Gen 4 Series","lenovo-v15-gen-4-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-v15-gen-4-series"
"LAPTOP","Lenovo","lenovo","Lenovo Y Series","lenovo-y-series","Standard","","18968","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-y-series"
"LAPTOP","Lenovo","lenovo","Lenovo Yoga 9 Series","lenovo-yoga-9-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-yoga-9-series"
"LAPTOP","Lenovo","lenovo","Lenovo Yoga Duet 7i Series","lenovo-yoga-duet-7i-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-yoga-duet-7i-series"
"LAPTOP","Lenovo","lenovo","Lenovo Yoga Slim 7i Aura Edition Series","lenovo-yoga-slim-7i-aura-edition-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/lenovo-yoga-slim-7i-aura-edition-series"
"LAPTOP","Lenovo","lenovo","Other Lenovo Series","other-lenovo-series","Standard","","4454","NO","YES","https://www.cashall.in/api/v1/catalog/image/other-lenovo-series"
"LAPTOP","Lenovo","lenovo","Student Chromebooks","student-chromebooks","Standard","","1333","NO","YES","https://www.cashall.in/api/v1/catalog/image/student-chromebooks"
"LAPTOP","Lenovo","lenovo","ThinkBook 15 Gen 5","thinkbook-15-gen-5","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/thinkbook-15-gen-5"
"LAPTOP","Lenovo","lenovo","ThinkBook Series","thinkbook-series","Standard","","5908","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkbook-series"
"LAPTOP","Lenovo","lenovo","Thinkpad 11e Series","thinkpad-11e-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-11e-series"
"LAPTOP","Lenovo","lenovo","Thinkpad A Series","thinkpad-a-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-a-series"
"LAPTOP","Lenovo","lenovo","Thinkpad E Series","thinkpad-e-series","Standard","","11999","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-e-series"
"LAPTOP","Lenovo","lenovo","ThinkPad E16 Gen 1","thinkpad-e16-gen-1","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-e16-gen-1"
"LAPTOP","Lenovo","lenovo","Thinkpad Edge Series","thinkpad-edge-series","Standard","","5161","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-edge-series"
"LAPTOP","Lenovo","lenovo","Thinkpad Helix Series","thinkpad-helix-series","Standard","","6141","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-helix-series"
"LAPTOP","Lenovo","lenovo","Thinkpad L Series","thinkpad-l-series","Standard","","8777","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-l-series"
"LAPTOP","Lenovo","lenovo","Thinkpad P Series","thinkpad-p-series","Standard","","7696","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-p-series"
"LAPTOP","Lenovo","lenovo","Thinkpad T Series","thinkpad-t-series","Standard","","6110","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-t-series"
"LAPTOP","Lenovo","lenovo","ThinkPad T14s Gen 4","thinkpad-t14s-gen-4","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-t14s-gen-4"
"LAPTOP","Lenovo","lenovo","Thinkpad Twist Series","thinkpad-twist-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-twist-series"
"LAPTOP","Lenovo","lenovo","Thinkpad X Series","thinkpad-x-series","Standard","","7403","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-x-series"
"LAPTOP","Lenovo","lenovo","ThinkPad X1 Carbon Gen 11","thinkpad-x1-carbon-gen-11","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-x1-carbon-gen-11"
"LAPTOP","Lenovo","lenovo","Thinkpad X1 Series","thinkpad-x1-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/thinkpad-x1-series"
"LAPTOP","Lenovo","lenovo","Yoga 500 Series","yoga-500-series","Standard","","10120","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-500-series"
"LAPTOP","Lenovo","lenovo","Yoga 6 Series","yoga-6-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-6-series"
"LAPTOP","Lenovo","lenovo","Yoga 7 Series","yoga-7-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-7-series"
"LAPTOP","Lenovo","lenovo","Yoga 700 Series","yoga-700-series","Standard","","10443","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-700-series"
"LAPTOP","Lenovo","lenovo","Yoga 7i Series","yoga-7i-series","Standard","","35350","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-7i-series"
"LAPTOP","Lenovo","lenovo","Yoga 900 Series","yoga-900-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-900-series"
"LAPTOP","Lenovo","lenovo","Yoga 9i 14IRH8","yoga-9i-14irh8","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/yoga-9i-14irh8"
"LAPTOP","Lenovo","lenovo","Yoga 9i Series","yoga-9i-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-9i-series"
"LAPTOP","Lenovo","lenovo","Yoga Book 9i Dual OLED","yoga-book-9i-dual-oled","Standard","","0","YES","YES","https://www.cashall.in/api/v1/catalog/image/yoga-book-9i-dual-oled"
"LAPTOP","Lenovo","lenovo","Yoga Book 9i Series","yoga-book-9i-series","Standard","","55550","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-book-9i-series"
"LAPTOP","Lenovo","lenovo","Yoga C Series","yoga-c-series","Standard","","4727","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-c-series"
"LAPTOP","Lenovo","lenovo","Yoga Pro 7i Series","yoga-pro-7i-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-pro-7i-series"
"LAPTOP","Lenovo","lenovo","Yoga Slim 6i Series","yoga-slim-6i-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-slim-6i-series"
"LAPTOP","Lenovo","lenovo","Yoga Slim 7 Series","yoga-slim-7-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-slim-7-series"
"LAPTOP","Lenovo","lenovo","Yoga Slim 7i Series","yoga-slim-7i-series","Standard","","38380","NO","YES","https://www.cashall.in/api/v1/catalog/image/yoga-slim-7i-series"
"LAPTOP","LG","lg","LG Gram Series","lg-gram-series","Standard","","8585","NO","YES","https://www.cashall.in/api/v1/catalog/image/lg-gram-series"
"LAPTOP","LG","lg","Other LG Series","other-lg-series","Standard","","6171","NO","YES","https://www.cashall.in/api/v1/catalog/image/other-lg-series"
"LAPTOP","Microsoft","microsoft","Other Microsoft Series","other-microsoft-series","Standard","","10827","NO","YES","https://www.cashall.in/api/v1/catalog/image/other-microsoft-series"
"LAPTOP","Microsoft","microsoft","Surface 2 Series","surface-2-series","Standard","","4939","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-2-series"
"LAPTOP","Microsoft","microsoft","Surface 3 Series","surface-3-series","Standard","","5545","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-3-series"
"LAPTOP","Microsoft","microsoft","Surface Book 2 Series","surface-book-2-series","Standard","","14403","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-book-2-series"
"LAPTOP","Microsoft","microsoft","Surface Book 3 Series","surface-book-3-series","Standard","","17594","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-book-3-series"
"LAPTOP","Microsoft","microsoft","Surface Book Series","surface-book-series","Standard","","12474","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-book-series"
"LAPTOP","Microsoft","microsoft","Surface Go 2 Series","surface-go-2-series","Standard","","8969","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-go-2-series"
"LAPTOP","Microsoft","microsoft","Surface Go Series","surface-go-series","Standard","","3596","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-go-series"
"LAPTOP","Microsoft","microsoft","Surface Laptop 2 Series","surface-laptop-2-series","Standard","","14403","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-laptop-2-series"
"LAPTOP","Microsoft","microsoft","Surface Laptop 3 Series","surface-laptop-3-series","Standard","","17594","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-laptop-3-series"
"LAPTOP","Microsoft","microsoft","Surface Laptop 4 Series","surface-laptop-4-series","Standard","","19533","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-laptop-4-series"
"LAPTOP","Microsoft","microsoft","Surface Laptop Series","surface-laptop-series","Standard","","12474","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-laptop-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 2 Series","surface-pro-2-series","Standard","","8484","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-2-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 3 Series","surface-pro-3-series","Standard","","10373","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-3-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 4 Series","surface-pro-4-series","Standard","","12938","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-4-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 5 Series","surface-pro-5-series","Standard","","14271","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-5-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 6 Series","surface-pro-6-series","Standard","","16493","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-6-series"
"LAPTOP","Microsoft","microsoft","Surface Pro 7 Series","surface-pro-7-series","Standard","","20170","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-7-series"
"LAPTOP","Microsoft","microsoft","Surface Pro Series","surface-pro-series","Standard","","7595","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-series"
"LAPTOP","Microsoft","microsoft","Surface Pro X Series","surface-pro-x-series","Standard","","23402","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-pro-x-series"
"LAPTOP","Microsoft","microsoft","Surface Series","surface-series","Standard","","4848","NO","YES","https://www.cashall.in/api/v1/catalog/image/surface-series"
"LAPTOP","MSI","msi","Alpha Series","alpha-series","Standard","","17422","NO","YES","https://www.cashall.in/api/v1/catalog/image/alpha-series"
"LAPTOP","MSI","msi","Bravo Series","bravo-series","Standard","","18130","NO","YES","https://www.cashall.in/api/v1/catalog/image/bravo-series"
"LAPTOP","MSI","msi","Creator Series","creator-series","Standard","","20170","NO","YES","https://www.cashall.in/api/v1/catalog/image/creator-series"
"LAPTOP","MSI","msi","Delta Series","delta-series","Standard","","18130","NO","YES","https://www.cashall.in/api/v1/catalog/image/delta-series"
"LAPTOP","MSI","msi","GE Raider Series","ge-raider-series","Standard","","24907","NO","YES","https://www.cashall.in/api/v1/catalog/image/ge-raider-series"
"LAPTOP","MSI","msi","GF Series","gf-series","Standard","","21028","NO","YES","https://www.cashall.in/api/v1/catalog/image/gf-series"
"LAPTOP","MSI","msi","GL Series","gl-series","Standard","","23927","NO","YES","https://www.cashall.in/api/v1/catalog/image/gl-series"
"LAPTOP","MSI","msi","GP Leopard Series","gp-leopard-series","Standard","","23927","NO","YES","https://www.cashall.in/api/v1/catalog/image/gp-leopard-series"
"LAPTOP","MSI","msi","GS Steath Series","gs-steath-series","Standard","","21028","NO","YES","https://www.cashall.in/api/v1/catalog/image/gs-steath-series"
"LAPTOP","MSI","msi","GT Titan Series","gt-titan-series","Standard","","21028","NO","YES","https://www.cashall.in/api/v1/catalog/image/gt-titan-series"
"LAPTOP","MSI","msi","Modern Series","modern-series","Standard","","21947","NO","YES","https://www.cashall.in/api/v1/catalog/image/modern-series"
"LAPTOP","MSI","msi","MSI Crosshair Series","msi-crosshair-series","Standard","","0","NO","YES","https://www.cashall.in/api/v1/catalog/image/msi-crosshair-series"
"LAPTOP","MSI","msi","Prestige Series","prestige-series","Standard","","21947","NO","YES","https://www.cashall.in/api/v1/catalog/image/prestige-series"
"LAPTOP","MSI","msi","Summit Series","summit-series","Standard","","27401","NO","YES","https://www.cashall.in/api/v1/catalog/image/summit-series"
"LAPTOP","MSI","msi","WE Series","we-series","Standard","","9040","NO","YES","https://www.cashall.in/api/v1/catalog/image/we-series"
"LAPTOP","MSI","msi","WF Series","wf-series","Standard","","9040","NO","YES","https://www.cashall.in/api/v1/catalog/image/wf-series"
"LAPTOP","MSI","msi","WP Series","wp-series","Standard","","9040","NO","YES","https://www.cashall.in/api/v1/catalog/image/wp-series"
"LAPTOP","MSI","msi","WS Series","ws-series","Standard","","9040","NO","YES","https://www.cashall.in/api/v1/catalog/image/ws-series"
"LAPTOP","MSI","msi","WT Series","wt-series","Standard","","9040","NO","YES","https://www.cashall.in/api/v1/catalog/image/wt-series"
"LAPTOP","Nokia","nokia","Nokia PureBook Series","nokia-purebook-series","Standard","","17281","NO","YES","https://www.cashall.in/api/v1/catalog/image/nokia-purebook-series"
"LAPTOP","Other Laptop","other-laptop","Other Laptop Series","other-laptop-series","Standard","","3060","NO","YES","https://www.cashall.in/api/v1/catalog/image/other-laptop-series"
"LAPTOP","Realme","realme","Book Prime Series","book-prime-series","Standard","","25371","NO","YES","https://www.cashall.in/api/v1/catalog/image/book-prime-series"
"LAPTOP","Realme","realme","Book Slim Series","book-slim-series","Standard","","18422","NO","YES","https://www.cashall.in/api/v1/catalog/image/book-slim-series"
"LAPTOP","Samsung","samsung","Galaxy Book Go Series","galaxy-book-go-series","Standard","","10969","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book-go-series"
"LAPTOP","Samsung","samsung","Galaxy Book2 360 Series","galaxy-book2-360-series","Standard","","27613","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book2-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book2 Pro 360 Series","galaxy-book2-pro-360-series","Standard","","29785","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book2-pro-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book2 Pro Series","galaxy-book2-pro-series","Standard","","29351","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book2-pro-series"
"LAPTOP","Samsung","samsung","Galaxy Book2 Series","galaxy-book2-series","Standard","","22210","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book2-series"
"LAPTOP","Samsung","samsung","Galaxy Book3 360 Series","galaxy-book3-360-series","Standard","","33330","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book3-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book3 Pro 360 Series","galaxy-book3-pro-360-series","Standard","","40400","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book3-pro-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book3 Series","galaxy-book3-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book3-series"
"LAPTOP","Samsung","samsung","Galaxy Book3 Ultra Series","galaxy-book3-ultra-series","Standard","","55550","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book3-ultra-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 360 Series","galaxy-book4-360-series","Standard","","31785","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 Edge Series","galaxy-book4-edge-series","Standard","","30300","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-edge-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 Pro 360 Series","galaxy-book4-pro-360-series","Standard","","45450","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-pro-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 Pro Series","galaxy-book4-pro-series","Standard","","31179","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-pro-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 Series","galaxy-book4-series","Standard","","30128","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-series"
"LAPTOP","Samsung","samsung","Galaxy Book4 Ultra Series","galaxy-book4-ultra-series","Standard","","50500","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book4-ultra-series"
"LAPTOP","Samsung","samsung","Galaxy Book5 360 Series","galaxy-book5-360-series","Standard","","43895","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book5-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book5 Pro 360 Series","galaxy-book5-pro-360-series","Standard","","50399","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book5-pro-360-series"
"LAPTOP","Samsung","samsung","Galaxy Book5 Pro Series","galaxy-book5-pro-series","Standard","","47147","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book5-pro-series"
"LAPTOP","Samsung","samsung","Galaxy Book5 Series","galaxy-book5-series","Standard","","42521","NO","YES","https://www.cashall.in/api/v1/catalog/image/galaxy-book5-series"
"LAPTOP","Samsung","samsung","Others Samsung Series","others-samsung-series","Standard","","4070","NO","YES","https://www.cashall.in/api/v1/catalog/image/others-samsung-series"
"LAPTOP","Xiaomi","xiaomi","Mi Air Series","mi-air-series","Standard","","9191","NO","YES","https://www.cashall.in/api/v1/catalog/image/mi-air-series"
